T = 0.463291, L = 2.60992
0.568721	0.821474
0.309006	0.908873
0.597203	0.962709
0.93637	0.00352091
0.173826	0.505273
0.15128	0.030245
0.848556	0.105086
0.451724	0.64613
0.695392	0.643018
0.921765	0.0304264
0.574582	0.119249
0.010141	0.23272
0.51568	0.796978
0.939344	0.866187
0.889311	0.558595
0.915771	0.9723
0.230274	0.730555
0.121664	0.235576
0.867501	0.221271
0.539184	0.594778
0.568721	0.821474
